"Date","Time","ECA: IESO-Ontario Demand Historic Forecast","RTO: IESO-Ontario Demand Historic Forecast","TESLA: IESO-Ontario Demand Historic Forecast","TESLA: IESO-Ontario Demand Actual",
"2023-07-11","15:00","18510.60","20244.25","20244.25","20003.18",
"2023-07-11","16:00","18812.50","20437.15","20437.15","20233.11",
"2023-07-11","17:00","19167.20","20846.85","20846.85","20349.47",
"2023-07-11","18:00","19480.40","21119.65","21119.65","20149.26",
"2023-07-11","19:00","19316.20","20893.65","20893.65","19867.56",
"2023-07-11","20:00","18913.70","20406.05","20406.05","19442.54",
"2023-07-11","21:00","18384.20","19936.05","19936.05","19256.96",
"2023-07-11","22:00","18087.60","19803.40","19803.40","19195.72",
"2023-07-11","23:00","17178.50","18619.20","18619.20","18151.06",
"2023-07-11","24:00","15805.30","17157.65","17157.65","16738.79",
"2023-07-12","01:00","14574.20","15592.40","15592.40","15443.77",
"2023-07-12","02:00","13851.30","14677.65","14677.65","14329.34",
"2023-07-12","03:00","13411.60","14092.95","14092.95","13585.06",
"2023-07-12","04:00","13142.10","13667.40","13667.40","13285.85",
"2023-07-12","05:00","13086.00","13571.30","13571.30","13056.17",
"2023-07-12","06:00","13315.20","13713.10","13713.10","12801.76",
"2023-07-12","07:00","14119.30","14361.55","14361.55","13497.11",
"2023-07-12","08:00","15300.70","15510.00","15510.00","14809.74",
"2023-07-12","09:00","16310.50","16260.80","16260.80","15448.65",
"2023-07-12","10:00","16822.70","16635.55","16635.55","15747.03",
"2023-07-12","11:00","17276.80","17214.05","17214.05","16027.33",
"2023-07-12","12:00","17719.40","17822.40","17822.40","16521.55",
"2023-07-12","13:00","18074.20","18244.30","18244.30","17038.77",
"2023-07-12","14:00","18234.90","18577.15","18577.15","",
"2023-07-12","15:00","18477.90","18823.70","18823.70","",
"2023-07-12","16:00","18785.50","19158.50","19158.50","",
"2023-07-12","17:00","19145.50","19433.55","19433.55","",
"2023-07-12","18:00","19461.20","19721.00","19721.00","",
"2023-07-12","19:00","19303.90","19539.25","19539.25","",
"2023-07-12","20:00","18916.40","19008.40","19008.40","19000.53",
"2023-07-12","21:00","18391.10","18640.10","18640.10","18515.54",
"2023-07-12","22:00","18098.30","18380.20","18380.20","18281.48",
"2023-07-12","23:00","17179.70","17437.00","17437.00","17139.93",
"2023-07-12","24:00","15808.10","16087.15","16087.15","15719.96",
"2023-07-13","01:00","14800.40","15015.20","15015.20","14604.66",
"2023-07-13","02:00","14027.20","14224.55","14224.55","13800.04",
"2023-07-13","03:00","13567.80","13833.75","13833.75","13251.94",
"2023-07-13","04:00","13289.40","13511.10","13511.10","12873.13",
"2023-07-13","05:00","13216.20","13467.60","13467.60","13129.62",
"2023-07-13","06:00","13445.00","13727.65","13727.65","13864.22",
"2023-07-13","07:00","14246.90","14513.85","14513.85","14425.39",
"2023-07-13","08:00","15434.00","15605.05","15605.05","15152.95",
"2023-07-13","09:00","16437.20","16507.85","16507.85","16161.33",
"2023-07-13","10:00","16969.10","16790.60","16790.60","16504.99",
"2023-07-13","11:00","17420.50","17218.00","17218.00","16774.31",
"2023-07-13","12:00","17878.80","17617.80","17617.80","",
"2023-07-13","13:00","18255.90","17997.90","17997.90","",
"2023-07-13","14:00","18354.70","18193.95","18193.95","18134.23",
"2023-07-13","15:00","18566.30","18331.60","18331.60","18066.63",
"2023-07-13","16:00","18902.00","18656.70","18656.70","17804.78",
"2023-07-13","17:00","19217.30","19110.00","19110.00","17742.62",
"2023-07-13","18:00","19496.70","19396.30","19396.30","18035.20",
"2023-07-13","19:00","19367.60","19500.00","19500.00","18245.65",
"2023-07-13","20:00","18983.60","19213.65","19213.65","18184.22",
"2023-07-13","21:00","18448.00","18886.10","18886.10","17955.42",
"2023-07-13","22:00","18188.20","18656.50","18656.50","17732.64",
"2023-07-13","23:00","17274.20","17802.65","17802.65","16726.41",
"2023-07-13","24:00","15928.50","16398.40","16398.40","15451.11",
"2023-07-14","01:00","14740.10","15354.85","15354.85","14268.41",
"2023-07-14","02:00","13994.60","14529.80","14529.80","13550.85",
"2023-07-14","03:00","13531.60","14006.25","14006.25","13043.43",
"2023-07-14","04:00","13262.40","13726.70","13726.70","12913.18",
"2023-07-14","05:00","13201.80","13666.35","13666.35","12950.01",
"2023-07-14","06:00","13373.70","13898.25","13898.25","13250.40",
"2023-07-14","07:00","14164.90","14625.15","14625.15","13756.35",
"2023-07-14","08:00","15292.40","15775.60","15775.60","14659.36",
"2023-07-14","09:00","16357.10","16770.50","16770.50","15648.13",
"2023-07-14","10:00","16976.40","17395.15","17395.15","16496.33",
"2023-07-14","11:00","17433.00","17955.70","17955.70","16920.93",
"2023-07-14","12:00","17810.30","18538.55","18538.55","17199.27",
"2023-07-14","13:00","18125.50","18961.40","18961.40","17545.83",
"2023-07-14","14:00","18208.50","19178.80","19178.80","17992.83",
"2023-07-14","15:00","18400.70","19543.30","19543.30","18150.29",
"2023-07-14","16:00","18642.90","19898.65","19898.65","18258.79",
"2023-07-14","17:00","18867.50","20116.50","20116.50","19079.51",
"2023-07-14","18:00","19079.40","20338.65","20338.65","19628.05",
"2023-07-14","19:00","18994.30","20337.05","20337.05","19220.58",
"2023-07-14","20:00","18545.10","20109.35","20109.35","18521.42",
"2023-07-14","21:00","18039.10","19683.15","19683.15","18418.76",
"2023-07-14","22:00","17717.40","19344.60","19344.60","18164.72",
"2023-07-14","23:00","16909.70","18389.00","18389.00","17194.53",
"2023-07-14","24:00","15651.00","16928.70","16928.70","15889.78",
"2023-07-15","01:00","14349.50","15407.30","15407.30","14650.81",
"2023-07-15","02:00","13481.60","14421.40","14421.40","13874.13",
"2023-07-15","03:00","12923.60","13751.70","13751.70","13403.27",
"2023-07-15","04:00","12679.80","13465.15","13465.15","12949.52",
"2023-07-15","05:00","12649.00","13329.55","13329.55","12707.48",
"2023-07-15","06:00","12704.00","13221.20","13221.20","12656.95",
"2023-07-15","07:00","12939.70","13446.30","13446.30","12865.07",
"2023-07-15","08:00","13552.80","14293.60","14293.60","13649.77",
"2023-07-15","09:00","14650.10","15124.70","15124.70","14512.33",
"2023-07-15","10:00","15730.20","16304.15","16304.15","15374.37",
"2023-07-15","11:00","16370.90","17125.40","17125.40","16059.44",
"2023-07-15","12:00","16946.20","17775.35","17775.35","16611.63",
"2023-07-15","13:00","17050.40","17950.75","17950.75","16885.87",
"2023-07-15","14:00","17160.00","18270.10","18270.10","17198.58",
"2023-07-15","15:00","17760.10","18887.05","18887.05","17402.24",
"2023-07-15","16:00","17995.90","18889.65","18889.65","17571.62",
"2023-07-15","17:00","18040.30","19154.00","19154.00","17616.65",
"2023-07-15","18:00","18291.90","19226.10","19226.10","17748.93",
"2023-07-15","19:00","18107.20","19134.10","19134.10","17706.11",
"2023-07-15","20:00","18161.90","19071.30","19071.30","17440.39",
"2023-07-15","21:00","17330.60","18706.65","18706.65","17091.83",
"2023-07-15","22:00","16900.30","18265.70","18265.70","16982.09",
"2023-07-15","23:00","16245.90","17356.10","17356.10","16140.42",
"2023-07-15","24:00","15198.00","16357.80","16357.80","15189.41",
"2023-07-16","01:00","14149.90","15350.25","15350.25","14336.25",
"2023-07-16","02:00","13289.50","14383.85","14383.85","13675.77",
"2023-07-16","03:00","12991.80","13977.55","13977.55","13160.05",
"2023-07-16","04:00","12535.30","13316.95","13316.95","12950.89",
"2023-07-16","05:00","12402.70","13189.80","13189.80","12742.57",
"2023-07-16","06:00","12313.40","12968.30","12968.30","12637.29",
"2023-07-16","07:00","12428.90","13082.15","13082.15","12746.92",
"2023-07-16","08:00","12943.90","13462.55","13462.55","13275.48",
"2023-07-16","09:00","13776.40","14372.40","14372.40","14038.52",
"2023-07-16","10:00","14580.50","15527.90","15527.90","14808.34",
"2023-07-16","11:00","15070.60","16135.90","16135.90","15807.69",
"2023-07-16","12:00","15902.20","17452.35","17452.35","16277.04",
"2023-07-16","13:00","16423.20","17761.95","17761.95","16653.69",
"2023-07-16","14:00","16755.00","18113.60","18113.60","16982.22",
"2023-07-16","15:00","17201.40","18495.20","18495.20","17382.54",
"2023-07-16","16:00","17403.40","18714.70","18714.70","17844.79",
"2023-07-16","17:00","17695.70","19167.85","19167.85","18449.39",
"2023-07-16","18:00","18154.30","19411.70","19411.70","19122.63",
"2023-07-16","19:00","18345.70","19783.95","19783.95","19168.70",
"2023-07-16","20:00","17932.10","19207.60","19207.60","18971.76",
"2023-07-16","21:00","17560.70","18693.50","18693.50","18463.61",
"2023-07-16","22:00","17041.40","18580.85","18580.85","18119.20",
"2023-07-16","23:00","16366.60","17687.60","17687.60","17116.31",
"2023-07-16","24:00","15352.40","16482.60","16482.60","15949.75",
"2023-07-17","01:00","14288.10","15073.85","15073.85","14934.72",
"2023-07-17","02:00","13571.80","14295.40","14295.40","14138.04",
"2023-07-17","03:00","13203.00","13832.45","13832.45","13582.42",
"2023-07-17","04:00","13009.80","13582.30","13582.30","13103.88",
"2023-07-17","05:00","13018.00","13516.60","13516.60","12898.41",
"2023-07-17","06:00","13304.10","13794.65","13794.65","13262.92",
"2023-07-17","07:00","14129.80","14542.75","14542.75","13759.40",
"2023-07-17","08:00","15374.70","15827.40","15827.40","15026.67",
"2023-07-17","09:00","16460.30","16825.00","16825.00","16080.31",
"2023-07-17","10:00","17037.20","17444.30","17444.30","16677.97",
"2023-07-17","11:00","17509.70","17934.55","17934.55","17108.52",
"2023-07-17","12:00","17950.90","18433.90","18433.90","17832.17",
"2023-07-17","13:00","18181.80","18749.40","18749.40","18462.89",
"2023-07-17","14:00","18384.50","18747.05","18747.05","18836.27",
"2023-07-17","15:00","18654.90","18804.00","18804.00","19041.58",
"2023-07-17","16:00","18816.60","18838.30","18838.30","19101.13",
"2023-07-17","17:00","19133.10","19026.85","19026.85","19606.86",
"2023-07-17","18:00","19384.40","19383.85","19383.85","20199.37",
"2023-07-17","19:00","19196.20","19388.75","19388.75","20098.09",
"2023-07-17","20:00","18924.60","19251.75","19251.75","19866.88",
"2023-07-17","21:00","18296.80","18648.75","18648.75","19382.48",
"2023-07-17","22:00","18042.00","18478.00","18478.00","19015.39",
"2023-07-17","23:00","17061.30","17296.15","17296.15","17751.26",
"2023-07-17","24:00","15763.30","15967.85","15967.85","16302.08",
"2023-07-18","01:00","14748.90","15148.30","15148.30","14914.52",
"2023-07-18","02:00","13981.40","14279.55","14279.55","14113.76",
"2023-07-18","03:00","13553.30","13808.10","13808.10","13621.12",
"2023-07-18","04:00","13290.80","13442.40","13442.40","13313.41",
"2023-07-18","05:00","13266.70","13436.10","13436.10","13248.98",
"2023-07-18","06:00","13504.90","13688.15","13688.15","13638.06",
"2023-07-18","07:00","14293.90","14367.10","14367.10","14188.71",
"2023-07-18","08:00","15483.40","15481.45","15481.45","15177.82",
"2023-07-18","09:00","16523.60","16380.00","16380.00","16327.29",
"2023-07-18","10:00","17057.10","16703.95","16703.95","17137.22",
"2023-07-18","11:00","17488.40","17143.50","17143.50","17610.92",
"2023-07-18","12:00","17952.10","17716.80","17716.80","18025.61",
"2023-07-18","13:00","18159.50","17810.90","17810.90","18527.69",
"2023-07-18","14:00","18382.10","17952.45","17952.45","18751.01",
"2023-07-18","15:00","18605.30","18241.95","18241.95","18684.71",
"2023-07-18","16:00","18748.30","18411.05","18411.05","18781.51",
"2023-07-18","17:00","19104.60","18594.25","18594.25","19256.18",
"2023-07-18","18:00","19335.20","19013.30","19013.30","19848.78",
"2023-07-18","19:00","19138.50","19028.65","19028.65","19840.46",
"2023-07-18","20:00","18872.20","18903.45","18903.45","19711.63",
"2023-07-18","21:00","18314.80","18374.60","18374.60","19127.53",
"2023-07-18","22:00","18071.10","18122.05","18122.05","18575.83",
"2023-07-18","23:00","17103.90","17029.35","17029.35","17420.44",
"2023-07-18","24:00","15794.40","15685.85","15685.85","15936.27",
"2023-07-19","01:00","14771.60","14650.10","14650.10","14847.08",
"2023-07-19","02:00","14002.60","13827.85","13827.85","13982.08",
"2023-07-19","03:00","13576.70","13409.90","13409.90","13401.49",
"2023-07-19","04:00","13309.60","13138.35","13138.35","13157.84",
"2023-07-19","05:00","13285.90","13097.65","13097.65","12947.73",
"2023-07-19","06:00","13518.50","13349.75","13349.75","13179.39",
"2023-07-19","07:00","14297.20","14041.15","14041.15","13754.72",
"2023-07-19","08:00","15479.80","15139.85","15139.85","14982.26",
"2023-07-19","09:00","16507.90","16039.05","16039.05","15955.86",
"2023-07-19","10:00","17052.20","16419.90","16419.90","16479.01",
"2023-07-19","11:00","17495.10","16871.90","16871.90","16875.92",
"2023-07-19","12:00","17963.30","17465.90","17465.90","17464.85",
"2023-07-19","13:00","18184.80","17733.40","17733.40","18113.93",
"2023-07-19","14:00","18422.80","18052.15","18052.15","18529.79",
"2023-07-19","15:00","18632.50","18281.75","18281.75","18562.92",
"2023-07-19","16:00","18786.80","18625.50","18625.50","18712.76",
"2023-07-19","17:00","19143.10","19005.20","19005.20","19114.38",
"2023-07-19","18:00","19394.20","19472.70","19472.70","19644.14",
"2023-07-19","19:00","19190.60","19413.65","19413.65","19699.68",
"2023-07-19","20:00","18897.40","19267.10","19267.10","19601.41",
"2023-07-19","21:00","18352.20","18836.65","18836.65","19082.11",
"2023-07-19","22:00","18097.60","18539.10","18539.10","18668.49",
"2023-07-19","23:00","17120.40","17399.95","17399.95","17557.94",
"2023-07-19","24:00","15811.80","15991.65","15991.65","16091.17",
"2023-07-20","01:00","14761.10","14884.50","14884.50","15080.24",
"2023-07-20","02:00","14000.70","14091.70","14091.70","13998.50",
"2023-07-20","03:00","13574.50","13667.35","13667.35","13481.41",
"2023-07-20","04:00","13301.30","13357.15","13357.15","13269.92",
"2023-07-20","05:00","13265.80","13325.05","13325.05","13220.99",
"2023-07-20","06:00","13533.80","13617.25","13617.25","13536.64",
"2023-07-20","07:00","14306.60","14369.25","14369.25","14330.38",
"2023-07-20","08:00","15454.90","15474.90","15474.90","15309.27",
"2023-07-20","09:00","16454.60","16481.10","16481.10","16380.56",
"2023-07-20","10:00","17030.60","17002.55","17002.55","17208.44",
"2023-07-20","11:00","17469.90","17522.70","17522.70","17659.80",
"2023-07-20","12:00","17967.10","18259.05","18259.05","18498.76",
"2023-07-20","13:00","18216.60","18551.50","18551.50","19011.60",
"2023-07-20","14:00","18414.90","18928.65","18928.65","19515.39",
"2023-07-20","15:00","18605.10","19029.00","19029.00","19966.96",
"2023-07-20","16:00","18762.90","19122.45","19122.45","20616.28",
"2023-07-20","17:00","19084.70","19427.80","19427.80","20689.02",
"2023-07-20","18:00","19346.90","19601.50","19601.50","20794.33",
"2023-07-20","19:00","19144.30","19459.10","19459.10","20103.93",
"2023-07-20","20:00","18848.50","19188.55","19188.55","19597.16",
"2023-07-20","21:00","18331.80","18783.15","18783.15","19051.39",
"2023-07-20","22:00","18090.90","18618.75","18618.75","18178.79",
"2023-07-20","23:00","17123.10","17468.20","17468.20","17234.10",
"2023-07-20","24:00","15831.60","16197.10","16197.10","15985.39",
"2023-07-21","01:00","14682.20","15002.50","15002.50","14801.24",
"2023-07-21","02:00","13927.50","14214.55","14214.55","13987.06",
"2023-07-21","03:00","13503.80","13759.15","13759.15","13254.58",
"2023-07-21","04:00","13222.40","13424.10","13424.10","12982.89",
"2023-07-21","05:00","13182.70","13405.95","13405.95","13002.48",
"2023-07-21","06:00","13438.90","13662.20","13662.20","13443.87",
"2023-07-21","07:00","14154.30","14350.30","14350.30","14112.08",
"2023-07-21","08:00","15283.40","15453.75","15453.75","15432.43",
"2023-07-21","09:00","16329.80","16454.80","16454.80","16469.55",
"2023-07-21","10:00","16990.90","16816.15","16816.15","16680.47",
"2023-07-21","11:00","17412.80","17200.50","17200.50","17039.62",
"2023-07-21","12:00","17853.30","17693.10","17693.10","17110.70",
"2023-07-21","13:00","18082.20","17861.65","17861.65","17640.28",
"2023-07-21","14:00","18301.60","18147.45","18147.45","17863.58",
"2023-07-21","15:00","18467.60","18152.85","18152.85","17965.05",
"2023-07-21","16:00","18512.40","17988.65","17988.65","18284.68",
"2023-07-21","17:00","18746.20","18203.15","18203.15","18585.78",
"2023-07-21","18:00","19013.00","18546.95","18546.95","19065.08",
"2023-07-21","19:00","18822.40","18442.20","18442.20","19219.25",
"2023-07-21","20:00","18411.70","18189.95","18189.95","19068.35",
"2023-07-21","21:00","17889.70","17770.80","17770.80","18280.53",
"2023-07-21","22:00","17657.00","17506.05","17506.05","17894.17",
"2023-07-21","23:00","16761.60","16629.80","16629.80","16975.27",
"2023-07-21","24:00","15525.60","15437.60","15437.60","15617.01",
"2023-07-22","01:00","14388.30","14405.70","14405.70","14540.24",
"2023-07-22","02:00","13589.80","13738.40","13738.40","13837.67",
"2023-07-22","03:00","12997.60","13143.00","13143.00","13391.01",
"2023-07-22","04:00","12797.20","12875.80","12875.80","13000.85",
"2023-07-22","05:00","12644.20","12585.50","12585.50","12785.31",
"2023-07-22","06:00","12720.70","12698.90","12698.90","12877.48",
"2023-07-22","07:00","12951.10","12754.00","12754.00","12895.22",
"2023-07-22","08:00","13500.80","13393.65","13393.65","13466.80",
"2023-07-22","09:00","14621.60","14128.40","14128.40","14333.42",
"2023-07-22","10:00","15627.40","14722.25","14722.25","15188.92",
"2023-07-22","11:00","16300.40","15576.95","15576.95","15760.23",
"2023-07-22","12:00","16855.00","16082.15","16082.15","16282.02",
